Tool,Mapping,Library,Overhead,VFC,VIC,Path,Added,Deleted,VulLine,Warnings,Class,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
flawfinder,diff,scipy,0.032636404037476,https://github.com/scipy/scipy/commit/58280fdcc920c6fc52ca9b507b64bb8dbaf8f828,https://github.com/scipy/scipy/commit/6c6233d5fd2eaa3a20522be01bcbf68434f153f2,Lib/io/numpyiomodule.c,307,21,709,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c:166:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(buff_ptr, arr->data+indx, arr->descr->elsize);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 652 in approximately 0.01 seconds (73563 lines/second)\nPhysical Source Lines of Code (SLOC) = 449\nHits@level = [0]   6 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   7 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.5902 [1+] 2.22717 [2+] 2.22717 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,scipy,0.033839225769043,https://github.com/scipy/scipy/commit/58280fdcc920c6fc52ca9b507b64bb8dbaf8f828,https://github.com/scipy/scipy/commit/6c6233d5fd2eaa3a20522be01bcbf68434f153f2,Lib/io/numpyiomodule.c,307,21,730,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c:166:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(buff_ptr, arr->data+indx, arr->descr->elsize);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 652 in approximately 0.01 seconds (66900 lines/second)\nPhysical Source Lines of Code (SLOC) = 449\nHits@level = [0]   6 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   7 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.5902 [1+] 2.22717 [2+] 2.22717 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,scipy,0.032769918441773,https://github.com/scipy/scipy/commit/58280fdcc920c6fc52ca9b507b64bb8dbaf8f828,https://github.com/scipy/scipy/commit/6c6233d5fd2eaa3a20522be01bcbf68434f153f2,Lib/io/numpyiomodule.c,307,21,726,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c:166:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(buff_ptr, arr->data+indx, arr->descr->elsize);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 652 in approximately 0.01 seconds (72482 lines/second)\nPhysical Source Lines of Code (SLOC) = 449\nHits@level = [0]   6 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   7 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.5902 [1+] 2.22717 [2+] 2.22717 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,scipy,0.032737255096436,https://github.com/scipy/scipy/commit/58280fdcc920c6fc52ca9b507b64bb8dbaf8f828,https://github.com/scipy/scipy/commit/6c6233d5fd2eaa3a20522be01bcbf68434f153f2,Lib/io/numpyiomodule.c,307,21,722,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c:166:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(buff_ptr, arr->data+indx, arr->descr->elsize);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 652 in approximately 0.01 seconds (72312 lines/second)\nPhysical Source Lines of Code (SLOC) = 449\nHits@level = [0]   6 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   7 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.5902 [1+] 2.22717 [2+] 2.22717 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,scipy,0.032936573028565,https://github.com/scipy/scipy/commit/58280fdcc920c6fc52ca9b507b64bb8dbaf8f828,https://github.com/scipy/scipy/commit/6c6233d5fd2eaa3a20522be01bcbf68434f153f2,Lib/io/numpyiomodule.c,307,21,718,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c:166:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(buff_ptr, arr->data+indx, arr->descr->elsize);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 652 in approximately 0.01 seconds (73022 lines/second)\nPhysical Source Lines of Code (SLOC) = 449\nHits@level = [0]   6 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   7 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.5902 [1+] 2.22717 [2+] 2.22717 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,scipy,0.033722162246704,https://github.com/scipy/scipy/commit/58280fdcc920c6fc52ca9b507b64bb8dbaf8f828,https://github.com/scipy/scipy/commit/6c6233d5fd2eaa3a20522be01bcbf68434f153f2,Lib/io/numpyiomodule.c,307,21,710,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c:166:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(buff_ptr, arr->data+indx, arr->descr->elsize);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 652 in approximately 0.01 seconds (72205 lines/second)\nPhysical Source Lines of Code (SLOC) = 449\nHits@level = [0]   6 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   7 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.5902 [1+] 2.22717 [2+] 2.22717 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,scipy,0.034299850463867,https://github.com/scipy/scipy/commit/58280fdcc920c6fc52ca9b507b64bb8dbaf8f828,https://github.com/scipy/scipy/commit/6c6233d5fd2eaa3a20522be01bcbf68434f153f2,Lib/io/numpyiomodule.c,307,21,677,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c:166:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(buff_ptr, arr->data+indx, arr->descr->elsize);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 652 in approximately 0.01 seconds (74444 lines/second)\nPhysical Source Lines of Code (SLOC) = 449\nHits@level = [0]   6 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   7 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.5902 [1+] 2.22717 [2+] 2.22717 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,scipy,0.03343939781189,https://github.com/scipy/scipy/commit/58280fdcc920c6fc52ca9b507b64bb8dbaf8f828,https://github.com/scipy/scipy/commit/6c6233d5fd2eaa3a20522be01bcbf68434f153f2,Lib/io/numpyiomodule.c,307,21,706,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c:166:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(buff_ptr, arr->data+indx, arr->descr->elsize);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 652 in approximately 0.01 seconds (68453 lines/second)\nPhysical Source Lines of Code (SLOC) = 449\nHits@level = [0]   6 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   7 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.5902 [1+] 2.22717 [2+] 2.22717 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,scipy,0.032777070999146,https://github.com/scipy/scipy/commit/58280fdcc920c6fc52ca9b507b64bb8dbaf8f828,https://github.com/scipy/scipy/commit/6c6233d5fd2eaa3a20522be01bcbf68434f153f2,Lib/io/numpyiomodule.c,307,21,640,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c:166:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(buff_ptr, arr->data+indx, arr->descr->elsize);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 652 in approximately 0.01 seconds (73361 lines/second)\nPhysical Source Lines of Code (SLOC) = 449\nHits@level = [0]   6 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   7 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.5902 [1+] 2.22717 [2+] 2.22717 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,scipy,0.033121824264526,https://github.com/scipy/scipy/commit/58280fdcc920c6fc52ca9b507b64bb8dbaf8f828,https://github.com/scipy/scipy/commit/6c6233d5fd2eaa3a20522be01bcbf68434f153f2,Lib/io/numpyiomodule.c,307,21,731,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c:166:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(buff_ptr, arr->data+indx, arr->descr->elsize);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 652 in approximately 0.01 seconds (73418 lines/second)\nPhysical Source Lines of Code (SLOC) = 449\nHits@level = [0]   6 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   7 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.5902 [1+] 2.22717 [2+] 2.22717 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,scipy,0.03278660774231,https://github.com/scipy/scipy/commit/58280fdcc920c6fc52ca9b507b64bb8dbaf8f828,https://github.com/scipy/scipy/commit/6c6233d5fd2eaa3a20522be01bcbf68434f153f2,Lib/io/numpyiomodule.c,307,21,727,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_numpyiomodule.c:166:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(buff_ptr, arr->data+indx, arr->descr->elsize);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 652 in approximately 0.01 seconds (70308 lines/second)\nPhysical Source Lines of Code (SLOC) = 449\nHits@level = [0]   6 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   7 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.5902 [1+] 2.22717 [2+] 2.22717 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,tensorflow,0.033689022064209,https://github.com/tensorflow/tensorflow/commit/1afe51a60cbda6fc42b157f6393063052208da70,https://github.com/tensorflow/tensorflow/commit/eabc157fd52200f21f06c61f7686230ea20295b9,tensorflow/core/framework/model.h,124,52,140,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_model.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_model.h:180:  [4] (buffer) StrCat:\n  Does not check for buffer overflows when concatenating to destination\n  [MS-banned] (CWE-120).\n  string long_name() const { return strings::StrCat(name_, ""(id:"", id_, "")""); }\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 687 in approximately 0.01 seconds (98230 lines/second)\nPhysical Source Lines of Code (SLOC) = 388\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 2.57732 [1+] 2.57732 [2+] 2.57732 [3+] 2.57732 [4+] 2.57732 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,tensorflow,0.032425880432129,https://github.com/tensorflow/tensorflow/commit/96498f7fb36e8fcc660cc9444ab0b30f6064cb72,https://github.com/tensorflow/tensorflow/commit/83d65b152b6b1ed1e622c59d908e76d8d2e7d07b,tensorflow/core/framework/model.h,54,51,423,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_model.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_model.h:180:  [4] (buffer) StrCat:\n  Does not check for buffer overflows when concatenating to destination\n  [MS-banned] (CWE-120).\n  string long_name() const { return strings::StrCat(name_, ""(id:"", id_, "")""); }\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 684 in approximately 0.01 seconds (99030 lines/second)\nPhysical Source Lines of Code (SLOC) = 385\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 2.5974 [1+] 2.5974 [2+] 2.5974 [3+] 2.5974 [4+] 2.5974 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
